metric,rank,noun,verb,average
novelty,618,恐怖,Xを注ぐ,3.0
novelty,618,悲しみ,Xが沸騰する,3.0
novelty,618,悲しみ,Xが淀む,3.0
novelty,618,情報,Xが滲む,3.0
novelty,618,情熱,Xを搾り出す,3.0
novelty,618,情熱,Xが濁る,3.0
novelty,618,情熱,Xを飲む,3.0
novelty,618,意図,Xが流れる,3.0
novelty,618,愛,Xが淀む,3.0
novelty,618,愛,Xが濁る,3.0
novelty,618,感情,Xに漬かる,3.0
novelty,618,憎悪,Xが漏れる,3.0
novelty,618,楽しさ,Xが渦巻く,3.0
novelty,618,気持ち,Xに浮く,3.0
novelty,618,気持ち,Xが滴る,3.0
novelty,618,泥,Xに浸る,3.0
novelty,618,理解,Xを搾り出す,3.0
novelty,618,理解,Xを注ぐ,3.0
novelty,618,睡眠,Xに浸る,3.0
novelty,618,睡眠,Xが淀む,3.0
novelty,618,睡眠,Xに漬かる,3.0
novelty,618,空気,Xを注ぐ,3.0
novelty,618,絶望,Xを汲み取る,3.0
novelty,618,絶望,Xが滲む,3.0
novelty,618,羞恥心,Xが流れ出る,3.0
novelty,618,羞恥心,Xを浴びせる,3.0
novelty,618,羞恥心,Xに漬かる,3.0
novelty,618,言葉,Xを垂らす,3.0
novelty,618,言葉,Xに浸す,3.0
novelty,618,言葉,Xが溜まる,3.0
novelty,618,金銭,Xを汲み取る,3.0
novelty,618,金銭,Xに浸る,3.0
novelty,618,金銭,Xが渦巻く,3.0
novelty,618,金銭,Xが滲む,3.0
novelty,618,音,Xが溜まる,3.0
novelty,682,アリ,Xをかける,2.9
novelty,682,におい,Xを啜る,2.9
novelty,682,におい,Xが澄む,2.9
novelty,682,ケーキ,Xを啜る,2.9
novelty,682,ケーキ,Xが流れる,2.9
novelty,682,不安,Xをかける,2.9
novelty,682,不安,Xが流れる,2.9
novelty,682,不満,Xに沈む,2.9
novelty,682,光,Xが澄む,2.9
novelty,682,光,Xを飲む,2.9
novelty,682,労働,Xが淀む,2.9
novelty,682,労働,Xが湧く,2.9
novelty,682,喜び,Xを搾り出す,2.9
novelty,682,喜び,Xが沸騰する,2.9
novelty,682,声,Xに沈む,2.9
novelty,682,嫉妬,Xがほとばしる,2.9
novelty,682,安心,Xを注ぐ,2.9
novelty,682,安心,Xに漬かる,2.9
novelty,682,安心,Xが澄む,2.9
novelty,682,希望,Xに浸る,2.9
novelty,682,快楽,Xを啜る,2.9
novelty,682,快楽,Xを搾り出す,2.9
novelty,682,快楽,Xが沸騰する,2.9
novelty,682,怒り,Xが流れる,2.9
novelty,682,恐怖,Xがしみる,2.9
novelty,682,情報,Xを注ぐ,2.9
novelty,682,情報,Xが濁る,2.9
novelty,682,情熱,Xがしみる,2.9
novelty,682,情熱,Xが流れる,2.9
novelty,682,情熱,Xが流れ出る,2.9
novelty,682,情熱,Xに浮く,2.9
novelty,682,情熱,Xに漬かる,2.9
novelty,682,意図,Xがしみる,2.9
novelty,682,意図,Xがほとばしる,2.9
novelty,682,意図,Xが淀む,2.9
novelty,682,意図,Xが溢れる,2.9
novelty,682,愛,Xを汲み取る,2.9
novelty,682,愛,Xが流れ出る,2.9
novelty,682,愛,Xを浴びせる,2.9
novelty,682,愛,Xに浸す,2.9
novelty,682,感情,Xが澄む,2.9
novelty,682,憎悪,Xが沸騰する,2.9
novelty,682,憎悪,Xを注ぐ,2.9
novelty,682,時間,Xがこぼれる,2.9
novelty,682,時間,Xが流れ出る,2.9
novelty,682,時間,Xが漏れる,2.9
novelty,682,楽しさ,Xが流れ出る,2.9
novelty,682,気持ち,Xを撒き散らす,2.9
novelty,682,気持ち,Xを浴びせる,2.9
novelty,682,油,Xですすぐ,2.9
novelty,682,油,Xに溺れる,2.9
novelty,682,泥,Xがしみる,2.9
novelty,682,理解,Xが漏れる,2.9
novelty,682,睡眠,Xに溺れる,2.9
novelty,682,砂,Xですすぐ,2.9
novelty,682,空気,Xに浮く,2.9
novelty,682,空気,Xが湧く,2.9
novelty,682,空気,Xに漬かる,2.9
novelty,682,絶望,Xを撒き散らす,2.9
novelty,682,絶望,Xが溜まる,2.9
novelty,682,絶望,Xに溺れる,2.9
novelty,682,言葉,Xが滴る,2.9
novelty,682,音,Xを汲み取る,2.9
novelty,682,音,Xが滴る,2.9
novelty,746,におい,Xに漬かる,2.8
novelty,746,不安,Xが流れ出る,2.8
novelty,746,不安,Xを浴びせる,2.8
novelty,746,不安,Xに浸る,2.8
novelty,746,不満,Xを搾り出す,2.8
novelty,746,不満,Xに漬かる,2.8
novelty,746,光,Xが湧く,2.8
novelty,746,光,Xが溜まる,2.8
novelty,746,勇気,Xが流れ出る,2.8
novelty,746,声,Xを注ぐ,2.8
novelty,746,岩,Xがこぼれる,2.8
novelty,746,希望,Xをかける,2.8
novelty,746,希望,Xが淀む,2.8
novelty,746,快楽,Xを注ぐ,2.8
novelty,746,快楽,Xが渦巻く,2.8
novelty,746,怒り,Xを撒く,2.8
novelty,746,怒り,Xに浸る,2.8
novelty,746,恐怖,Xに漬かる,2.8
novelty,746,悲しみ,Xが溜まる,2.8
novelty,746,情報,Xを飲む,2.8
novelty,746,情熱,Xが滲む,2.8
novelty,746,意図,Xが濁る,2.8
novelty,746,愛,Xを撒く,2.8
novelty,746,感情,Xを垂らす,2.8
novelty,746,感情,Xを撒く,2.8
novelty,746,感情,Xに浮く,2.8
novelty,746,憎悪,Xが流れ出る,2.8
novelty,746,時間,Xを汲み取る,2.8
novelty,746,時間,Xが渦巻く,2.8
novelty,746,時間,Xが溢れる,2.8
novelty,746,楽しさ,Xがほとばしる,2.8
novelty,746,楽しさ,Xを撒き散らす,2.8
novelty,746,楽しさ,Xを注ぐ,2.8
novelty,746,楽しさ,Xに漬かる,2.8
novelty,746,気持ち,Xが沸騰する,2.8
novelty,746,泥,Xが淀む,2.8
novelty,746,空気,Xが滲む,2.8
novelty,746,空気,Xを飲む,2.8
novelty,746,羞恥心,Xがほとばしる,2.8
novelty,746,羞恥心,Xが満ちる,2.8
novelty,746,羞恥心,Xに溺れる,2.8
novelty,746,言葉,Xに沈む,2.8
novelty,746,言葉,Xが滲む,2.8
novelty,746,金銭,Xに沈む,2.8
novelty,746,音,Xに漬かる,2.8
novelty,791,アリ,Xが流れる,2.7
novelty,791,におい,Xが濁る,2.7
novelty,791,ケーキ,Xを飲む,2.7
novelty,791,不安,Xに溺れる,2.7
novelty,791,不満,Xが澄む,2.7
novelty,791,喜び,Xを撒く,2.7
novelty,791,喜び,Xが流れ出る,2.7
novelty,791,喜び,Xに浸す,2.7
novelty,791,喜び,Xが濁る,2.7
novelty,791,嫉妬,Xが滴る,2.7
novelty,791,岩,Xが溜まる,2.7
novelty,791,希望,Xが溜まる,2.7
novelty,791,希望,Xが漏れる,2.7
novelty,791,快楽,Xを汲み取る,2.7
novelty,791,快楽,Xが流れ出る,2.7
novelty,791,怒り,Xに溺れる,2.7
novelty,791,怒り,Xが漏れる,2.7
novelty,791,恐怖,Xがほとばしる,2.7
novelty,791,恐怖,Xを撒く,2.7
novelty,791,恐怖,Xが溜まる,2.7
novelty,791,恐怖,Xが漏れる,2.7
novelty,791,悲しみ,Xがしみる,2.7
novelty,791,悲しみ,Xを搾り出す,2.7
novelty,791,悲しみ,Xが流れ出る,2.7
novelty,791,情報,Xが沸騰する,2.7
novelty,791,情報,Xが淀む,2.7
novelty,791,情報,Xが湧く,2.7
novelty,791,情報,Xが滴る,2.7
novelty,791,情熱,Xが沸騰する,2.7
novelty,791,情熱,Xが漏れる,2.7
novelty,791,意図,Xを搾り出す,2.7
novelty,791,意図,Xが満ちる,2.7
novelty,791,意図,Xが漏れる,2.7
novelty,791,愛,Xをかける,2.7
novelty,791,愛,Xを撒き散らす,2.7
novelty,791,愛,Xが溜まる,2.7
novelty,791,感情,Xが漏れる,2.7
novelty,791,憎悪,Xに浸る,2.7
novelty,791,楽しさ,Xがしみる,2.7
novelty,791,楽しさ,Xを汲み取る,2.7
novelty,791,気持ち,Xに沈む,2.7
novelty,791,気持ち,Xが澄む,2.7
novelty,791,油,Xに浸る,2.7
novelty,791,泥,Xを垂らす,2.7
novelty,791,泥,Xに浮く,2.7
novelty,791,泥,Xに浸す,2.7
novelty,791,理解,Xが湧く,2.7
novelty,791,睡眠,Xが溜まる,2.7
novelty,791,砂,Xが満ちる,2.7
novelty,791,羞恥心,Xを飲む,2.7
novelty,841,アリ,Xが流れ出る,2.6
novelty,841,アリ,Xに溺れる,2.6
novelty,841,ネコ,Xに浸る,2.6
novelty,841,ネコ,Xが溜まる,2.6
novelty,841,におい,Xを浴びせる,2.6
novelty,841,におい,Xに浸す,2.6
novelty,841,におい,Xが渦巻く,2.6
novelty,841,不安,Xがこぼれる,2.6
novelty,841,不満,Xがしみる,2.6
novelty,841,不満,Xが滴る,2.6
novelty,841,不満,Xを飲む,2.6
novelty,841,光,Xに溺れる,2.6
novelty,841,喜び,Xがこぼれる,2.6
novelty,841,声,Xを飲む,2.6
novelty,841,嫉妬,Xが満ちる,2.6
novelty,841,嫉妬,Xが溜まる,2.6
novelty,841,安心,Xが湧く,2.6
novelty,841,希望,Xがこぼれる,2.6
novelty,841,希望,Xを撒き散らす,2.6
novelty,841,快楽,Xが湧く,2.6
novelty,841,怒り,Xを注ぐ,2.6
novelty,841,恐怖,Xを搾り出す,2.6
novelty,841,情報,Xに沈む,2.6
novelty,841,情熱,Xを撒き散らす,2.6
novelty,841,愛,Xが滴る,2.6
novelty,841,愛,Xが漏れる,2.6
novelty,841,感情,Xが濁る,2.6
novelty,841,憎悪,Xに沈む,2.6
novelty,841,時間,Xが湧く,2.6
novelty,841,楽しさ,Xがこぼれる,2.6
novelty,841,楽しさ,Xに溺れる,2.6
novelty,841,気持ち,Xがこぼれる,2.6
novelty,841,気持ち,Xを搾り出す,2.6
novelty,841,気持ち,Xが渦巻く,2.6
novelty,841,油,Xが渦巻く,2.6
novelty,841,泥,Xを搾り出す,2.6
novelty,841,泥,Xが渦巻く,2.6
novelty,841,泥,Xが濁る,2.6
novelty,841,理解,Xを汲み取る,2.6
novelty,841,砂,Xを垂らす,2.6
novelty,841,絶望,Xが満ちる,2.6
novelty,841,絶望,Xが滴る,2.6
novelty,841,言葉,Xを注ぐ,2.6
novelty,841,言葉,Xが流れる,2.6
novelty,841,言葉,Xが満ちる,2.6
novelty,841,金銭,Xを注ぐ,2.6
novelty,841,金銭,Xが流れ出る,2.6
novelty,841,金銭,Xを浴びせる,2.6
novelty,841,音,Xが満ちる,2.6
novelty,890,におい,Xがほとばしる,2.5
novelty,890,におい,Xが滴る,2.5
novelty,890,光,Xが流れ出る,2.5
novelty,890,光,Xに浸る,2.5
novelty,890,光,Xが滲む,2.5
novelty,890,光,Xが濁る,2.5
novelty,890,労働,Xを注ぐ,2.5
novelty,890,喜び,Xが滲む,2.5
novelty,890,安心,Xに溺れる,2.5
novelty,890,希望,Xを撒く,2.5
novelty,890,快楽,Xに沈む,2.5
novelty,890,怒り,Xを搾り出す,2.5
novelty,890,怒り,Xを飲む,2.5
novelty,890,悲しみ,Xが漏れる,2.5
novelty,890,情報,Xがこぼれる,2.5
novelty,890,情熱,Xに浸る,2.5
novelty,890,感情,Xが沸騰する,2.5
novelty,890,時間,Xが溜まる,2.5
novelty,890,気持ち,Xが流れる,2.5
novelty,890,気持ち,Xが溜まる,2.5
novelty,890,気持ち,Xに溺れる,2.5
novelty,890,気持ち,Xが漏れる,2.5
novelty,890,気持ち,Xが濁る,2.5
novelty,890,泥,Xを注ぐ,2.5
novelty,890,泥,Xに漬かる,2.5
novelty,890,砂,Xを注ぐ,2.5
novelty,890,砂,Xに溺れる,2.5
novelty,890,空気,Xを浴びせる,2.5
novelty,890,絶望,Xに漬かる,2.5
novelty,890,羞恥心,Xが渦巻く,2.5
novelty,890,羞恥心,Xが滲む,2.5
novelty,890,言葉,Xを撒く,2.5
novelty,890,言葉,Xに漬かる,2.5
novelty,890,言葉,Xが澄む,2.5
novelty,890,金銭,Xを搾り出す,2.5
novelty,925,アリ,Xを撒く,2.4
novelty,925,ネコ,Xが溢れる,2.4
novelty,925,におい,Xがこぼれる,2.4
novelty,925,におい,Xが満ちる,2.4
novelty,925,不満,Xが沸騰する,2.4
novelty,925,光,Xを撒き散らす,2.4
novelty,925,労働,Xに浸る,2.4
novelty,925,労働,Xに溺れる,2.4
novelty,925,喜び,Xが渦巻く,2.4
novelty,925,声,Xがしみる,2.4
novelty,925,声,Xを汲み取る,2.4
novelty,925,声,Xに溺れる,2.4
novelty,925,安心,Xが滲む,2.4
novelty,925,岩,Xが流れる,2.4
novelty,925,岩,Xが流れ出る,2.4
novelty,925,希望,Xが滲む,2.4
novelty,925,恐怖,Xに浸る,2.4
novelty,925,悲しみ,Xが滲む,2.4
novelty,925,悲しみ,Xを飲む,2.4
novelty,925,情報,Xがほとばしる,2.4
novelty,925,情報,Xに浸る,2.4
novelty,925,情熱,Xを浴びせる,2.4
novelty,925,意図,Xに溺れる,2.4
novelty,925,愛,Xに漬かる,2.4
novelty,925,憎悪,Xを汲み取る,2.4
novelty,925,憎悪,Xを浴びせる,2.4
novelty,925,油,Xがほとばしる,2.4
novelty,925,油,Xを浴びせる,2.4
novelty,925,油,Xが湧く,2.4
novelty,925,油,Xが満ちる,2.4
novelty,925,泥,Xが湧く,2.4
novelty,925,泥,Xが滴る,2.4
novelty,925,空気,Xがしみる,2.4
novelty,925,羞恥心,Xが湧く,2.4
novelty,925,金銭,Xがこぼれる,2.4
novelty,925,音,Xに溺れる,2.4
novelty,961,不安,Xが満ちる,2.3
novelty,961,光,Xが渦巻く,2.3
novelty,961,労働,Xがしみる,2.3
novelty,961,勇気,Xを注ぐ,2.3
novelty,961,喜び,Xを浴びせる,2.3
novelty,961,嫉妬,Xを撒き散らす,2.3
novelty,961,安心,Xが満ちる,2.3
novelty,961,希望,Xがほとばしる,2.3
novelty,961,希望,Xを注ぐ,2.3
novelty,961,希望,Xを飲む,2.3
novelty,961,恐怖,Xを浴びせる,2.3
novelty,961,悲しみ,Xがほとばしる,2.3
novelty,961,情報,Xを撒き散らす,2.3
novelty,961,情報,Xが満ちる,2.3
novelty,961,情熱,Xが渦巻く,2.3
novelty,961,意図,Xが湧く,2.3
novelty,961,意図,Xを飲む,2.3
novelty,961,愛,Xが滲む,2.3
novelty,961,感情,Xが流れる,2.3
novelty,961,感情,Xを浴びせる,2.3
novelty,961,感情,Xが溜まる,2.3
novelty,961,憎悪,Xに溺れる,2.3
novelty,961,楽しさ,Xが湧く,2.3
novelty,961,気持ち,Xが満ちる,2.3
novelty,961,空気,Xに溺れる,2.3
novelty,961,羞恥心,Xを汲み取る,2.3
novelty,961,言葉,Xを撒き散らす,2.3
novelty,961,言葉,Xが渦巻く,2.3
novelty,961,金銭,Xが流れる,2.3
novelty,961,音,Xを浴びせる,2.3
novelty,961,音,Xが滲む,2.3
novelty,992,におい,Xを汲み取る,2.2
novelty,992,におい,Xが流れる,2.2
novelty,992,におい,Xが湧く,2.2
novelty,992,不満,Xがほとばしる,2.2
novelty,992,勇気,Xを汲み取る,2.2
novelty,992,喜び,Xがしみる,2.2
novelty,992,声,Xが滲む,2.2
novelty,992,快楽,Xが溢れる,2.2
novelty,992,恐怖,Xを汲み取る,2.2
novelty,992,悲しみ,Xを撒き散らす,2.2
novelty,992,情報,Xに漬かる,2.2
novelty,992,情熱,Xに溺れる,2.2
novelty,992,愛,Xがしみる,2.2
novelty,992,愛,Xに沈む,2.2
novelty,992,感情,Xがしみる,2.2
novelty,992,感情,Xが滴る,2.2
novelty,992,時間,Xに溺れる,2.2
novelty,992,気持ち,Xを注ぐ,2.2
novelty,992,気持ち,Xが流れ出る,2.2
novelty,992,気持ち,Xが湧く,2.2
novelty,992,油,Xが淀む,2.2
novelty,992,泥,Xですすぐ,2.2
novelty,992,砂,Xを汲み取る,2.2
novelty,992,砂,Xに漬かる,2.2
novelty,992,羞恥心,Xが溢れる,2.2
novelty,992,言葉,Xがほとばしる,2.2
novelty,992,音,Xをかける,2.2
novelty,992,音,Xが渦巻く,2.2
novelty,1020,ケーキ,Xを撒き散らす,2.1
novelty,1020,不安,Xを撒き散らす,2.1
novelty,1020,不安,Xが湧く,2.1
novelty,1020,不安,Xが漏れる,2.1
novelty,1020,喜び,Xを汲み取る,2.1
novelty,1020,喜び,Xが滴る,2.1
novelty,1020,嫉妬,Xがこぼれる,2.1
novelty,1020,希望,Xを浴びせる,2.1
novelty,1020,怒り,Xを撒き散らす,2.1
novelty,1020,怒り,Xに沈む,2.1
novelty,1020,恐怖,Xに溺れる,2.1
novelty,1020,情報,Xを搾り出す,2.1
novelty,1020,情報,Xを浴びせる,2.1
novelty,1020,感情,Xに沈む,2.1
novelty,1020,感情,Xが淀む,2.1
novelty,1020,憎悪,Xを撒く,2.1
novelty,1020,泥,Xを撒く,2.1
novelty,1020,空気,Xを搾り出す,2.1
novelty,1020,金銭,Xが湧く,2.1
novelty,1039,不安,Xを撒く,2.0
novelty,1039,不安,Xが溜まる,2.0
novelty,1039,喜び,Xに漬かる,2.0
novelty,1039,声,Xを撒き散らす,2.0
novelty,1039,声,Xが流れ出る,2.0
novelty,1039,声,Xが湧く,2.0
novelty,1039,安心,Xに浸る,2.0
novelty,1039,怒り,Xが流れ出る,2.0
novelty,1039,悲しみ,Xに溺れる,2.0
novelty,1039,情熱,Xを汲み取る,2.0
novelty,1039,意図,Xが渦巻く,2.0
novelty,1039,愛,Xが渦巻く,2.0
novelty,1039,感情,Xを注ぐ,2.0
novelty,1039,感情,Xに浸す,2.0
novelty,1039,感情,Xを飲む,2.0
novelty,1039,時間,Xを注ぐ,2.0
novelty,1039,時間,Xに浸る,2.0
novelty,1039,楽しさ,Xが溢れる,2.0
novelty,1039,砂,Xが流れる,2.0
novelty,1039,空気,Xがこぼれる,2.0
novelty,1039,絶望,Xに沈む,2.0
novelty,1039,音,Xがほとばしる,2.0
novelty,1061,アリ,Xが渦巻く,1.9
novelty,1061,ネコ,Xに溺れる,1.9
novelty,1061,におい,Xに浸る,1.9
novelty,1061,不満,Xを撒く,1.9
novelty,1061,光,Xが流れる,1.9
novelty,1061,光,Xが淀む,1.9
novelty,1061,嫉妬,Xに溺れる,1.9
novelty,1061,怒り,Xが沸騰する,1.9
novelty,1061,恐怖,Xに沈む,1.9
novelty,1061,悲しみ,Xがこぼれる,1.9
novelty,1061,情熱,Xが満ちる,1.9
novelty,1061,感情,Xを搾り出す,1.9
novelty,1061,時間,Xを搾り出す,1.9
novelty,1061,楽しさ,Xが満ちる,1.9
novelty,1061,楽しさ,Xが滲む,1.9
novelty,1061,油,Xが澄む,1.9
novelty,1061,油,Xを飲む,1.9
novelty,1061,泥,Xを啜る,1.9
novelty,1061,言葉,Xがこぼれる,1.9
novelty,1061,音,Xがこぼれる,1.9
novelty,1081,ケーキ,Xがこぼれる,1.8
novelty,1081,不満,Xが満ちる,1.8
novelty,1081,光,Xがほとばしる,1.8
novelty,1081,光,Xが満ちる,1.8
novelty,1081,声,Xに浸る,1.8
novelty,1081,声,Xが渦巻く,1.8
novelty,1081,声,Xが満ちる,1.8
novelty,1081,嫉妬,Xが滲む,1.8
novelty,1081,岩,Xを撒き散らす,1.8
novelty,1081,希望,Xを汲み取る,1.8
novelty,1081,快楽,Xが満ちる,1.8
novelty,1081,恐怖,Xが滲む,1.8
novelty,1081,悲しみ,Xが満ちる,1.8
novelty,1081,憎悪,Xが溜まる,1.8
novelty,1081,時間,Xが満ちる,1.8
novelty,1081,気持ち,Xがしみる,1.8
novelty,1081,気持ち,Xに浸る,1.8
novelty,1081,泥,Xが滲む,1.8
novelty,1081,砂,Xを浴びせる,1.8
novelty,1081,空気,Xに浸る,1.8
novelty,1081,絶望,Xに浸る,1.8
novelty,1081,言葉,Xに浸る,1.8
novelty,1081,言葉,Xが湧く,1.8
novelty,1081,言葉,Xに溺れる,1.8
novelty,1081,金銭,Xが溢れる,1.8
novelty,1081,音,Xを搾り出す,1.8
novelty,1081,音,Xが淀む,1.8
novelty,1108,におい,Xを撒く,1.7
novelty,1108,におい,Xが淀む,1.7
novelty,1108,不安,Xがほとばしる,1.7
novelty,1108,不満,Xが流れ出る,1.7
novelty,1108,喜び,Xがほとばしる,1.7
novelty,1108,喜び,Xが溢れる,1.7
novelty,1108,喜び,Xに溺れる,1.7
novelty,1108,声,Xがほとばしる,1.7
novelty,1108,声,Xが淀む,1.7
novelty,1108,希望,Xが渦巻く,1.7
novelty,1108,意図,Xが流れ出る,1.7
novelty,1108,愛,Xが湧く,1.7
novelty,1108,感情,Xが満ちる,1.7
novelty,1108,油,Xを撒く,1.7
novelty,1108,油,Xを撒き散らす,1.7
novelty,1108,泥,Xに溺れる,1.7
novelty,1108,泥,Xを飲む,1.7
novelty,1108,砂,Xに沈む,1.7
novelty,1108,空気,Xを撒き散らす,1.7
novelty,1108,言葉,Xが流れ出る,1.7
novelty,1108,言葉,Xが淀む,1.7
novelty,1108,音,Xを撒き散らす,1.7
novelty,1108,音,Xが流れ出る,1.7
novelty,1108,音,Xに浸る,1.7
novelty,1132,におい,Xが流れ出る,1.6
novelty,1132,光,Xを注ぐ,1.6
novelty,1132,勇気,Xがほとばしる,1.6
novelty,1132,声,Xが溢れる,1.6
novelty,1132,声,Xが澄む,1.6
novelty,1132,声,Xが濁る,1.6
novelty,1132,嫉妬,Xが渦巻く,1.6
novelty,1132,怒り,Xを浴びせる,1.6
novelty,1132,恐怖,Xが溢れる,1.6
novelty,1132,悲しみ,Xが渦巻く,1.6
novelty,1132,情熱,Xがこぼれる,1.6
novelty,1132,意図,Xが滲む,1.6
novelty,1132,愛,Xが満ちる,1.6
novelty,1132,憎悪,Xがほとばしる,1.6
novelty,1132,憎悪,Xが満ちる,1.6
novelty,1132,憎悪,Xが滲む,1.6
novelty,1132,気持ち,Xがほとばしる,1.6
novelty,1132,油,Xを汲み取る,1.6
novelty,1132,油,Xが沸騰する,1.6
novelty,1132,泥,Xに沈む,1.6
novelty,1132,空気,Xが満ちる,1.6
novelty,1153,不安,Xに沈む,1.5
novelty,1153,不満,Xが湧く,1.5
novelty,1153,怒り,Xを汲み取る,1.5
novelty,1153,怒り,Xが満ちる,1.5
novelty,1153,恐怖,Xを撒き散らす,1.5
novelty,1153,悲しみ,Xに漬かる,1.5
novelty,1153,情報,Xが溜まる,1.5
novelty,1153,情報,Xに溺れる,1.5
novelty,1153,感情,Xを撒き散らす,1.5
novelty,1153,感情,Xが滲む,1.5
novelty,1153,憎悪,Xを撒き散らす,1.5
novelty,1153,油,Xに漬かる,1.5
novelty,1153,泥,Xを浴びせる,1.5
novelty,1153,空気,Xが溢れる,1.5
novelty,1153,絶望,Xが渦巻く,1.5
novelty,1153,音,Xが澄む,1.5
novelty,1169,におい,Xがしみる,1.4
novelty,1169,におい,Xが溢れる,1.4
novelty,1169,不満,Xが渦巻く,1.4
novelty,1169,快楽,Xに浸る,1.4
novelty,1169,愛,Xに浸る,1.4
novelty,1169,油,Xがしみる,1.4
novelty,1169,油,Xが流れる,1.4
novelty,1169,油,Xが溜まる,1.4
novelty,1169,空気,Xが流れ出る,1.4
novelty,1169,言葉,Xが濁る,1.4
novelty,1169,金銭,Xを撒き散らす,1.4
novelty,1169,金銭,Xが溜まる,1.4
novelty,1169,音,Xがしみる,1.4
novelty,1182,不安,Xが滲む,1.3
novelty,1182,勇気,Xが満ちる,1.3
novelty,1182,声,Xがこぼれる,1.3
novelty,1182,怒り,Xが溢れる,1.3
novelty,1182,愛,Xがほとばしる,1.3
novelty,1182,憎悪,Xが湧く,1.3
novelty,1182,泥,Xが流れる,1.3
novelty,1182,砂,Xが溢れる,1.3
novelty,1182,空気,Xが溜まる,1.3
novelty,1182,絶望,Xが溢れる,1.3
novelty,1182,金銭,Xを撒く,1.3
novelty,1182,音,Xが溢れる,1.3
novelty,1194,不満,Xがこぼれる,1.2
novelty,1194,愛,Xがこぼれる,1.2
novelty,1194,気持ち,Xが淀む,1.2
novelty,1194,泥,Xが漏れる,1.2
novelty,1194,砂,Xが漏れる,1.2
novelty,1194,言葉,Xがしみる,1.2
novelty,1194,言葉,Xが溢れる,1.2
novelty,1201,不安,Xを汲み取る,1.1
novelty,1201,不安,Xが溢れる,1.1
novelty,1201,不満,Xを汲み取る,1.1
novelty,1201,怒り,Xが溜まる,1.1
novelty,1201,恐怖,Xが満ちる,1.1
novelty,1201,情報,Xが渦巻く,1.1
novelty,1201,情報,Xが溢れる,1.1
novelty,1201,感情,Xに溺れる,1.1
novelty,1201,憎悪,Xが溢れる,1.1
novelty,1201,気持ち,Xを飲む,1.1
novelty,1201,水,Xがほとばしる,1.1
novelty,1201,油,Xが濁る,1.1
novelty,1201,泥,Xを汲み取る,1.1
novelty,1201,泥,Xが流れ出る,1.1
novelty,1201,泥,Xが溢れる,1.1
novelty,1216,におい,Xが溜まる,1.0
novelty,1216,不満,Xを浴びせる,1.0
novelty,1216,不満,Xが滲む,1.0
novelty,1216,声,Xが流れる,1.0
novelty,1216,嫉妬,Xが湧く,1.0
novelty,1216,怒り,Xがほとばしる,1.0
novelty,1216,悲しみ,Xが湧く,1.0
novelty,1216,情熱,Xがほとばしる,1.0
novelty,1216,感情,Xがこぼれる,1.0
novelty,1216,楽しさ,Xに浸る,1.0
novelty,1216,水,Xに浸る,1.0
novelty,1216,水,Xが淀む,1.0
novelty,1216,油,Xに浸す,1.0
novelty,1216,油,Xが滴る,1.0
novelty,1216,泥,Xがこぼれる,1.0
novelty,1216,砂,Xが流れ出る,1.0
novelty,1216,空気,Xが濁る,1.0
novelty,1216,言葉,Xが漏れる,1.0
novelty,1216,金銭,Xをかける,1.0
novelty,1235,不安,Xが渦巻く,0.9
novelty,1235,喜び,Xが湧く,0.9
novelty,1235,怒り,Xが渦巻く,0.9
novelty,1235,情報,Xを撒く,0.9
novelty,1235,感情,Xがほとばしる,0.9
novelty,1235,気持ち,Xが滲む,0.9
novelty,1235,水,Xを垂らす,0.9
novelty,1235,水,Xが満ちる,0.9
novelty,1235,水,Xが溢れる,0.9
novelty,1235,水,Xが滲む,0.9
novelty,1235,油,Xをかける,0.9
novelty,1235,油,Xを垂らす,0.9
novelty,1235,油,Xに浮く,0.9
novelty,1235,砂,Xを撒く,0.9
novelty,1235,空気,Xが渦巻く,0.9
novelty,1235,言葉,Xを搾り出す,0.9
novelty,1235,金銭,Xに溺れる,0.9
novelty,1235,音,Xが濁る,0.9
novelty,1253,アリ,Xが湧く,0.8
novelty,1253,光,Xが漏れる,0.8
novelty,1253,希望,Xが溢れる,0.8
novelty,1253,怒り,Xが滲む,0.8
novelty,1253,情報,Xが流れる,0.8
novelty,1253,情熱,Xが湧く,0.8
novelty,1253,感情,Xが溢れる,0.8
novelty,1253,水,Xがしみる,0.8
novelty,1253,水,Xが渦巻く,0.8
novelty,1253,油,Xを搾り出す,0.8
novelty,1253,砂,Xをかける,0.8
novelty,1264,不満,Xを垂らす,0.7
novelty,1264,勇気,Xを搾り出す,0.7
novelty,1264,喜び,Xが満ちる,0.7
novelty,1264,声,Xを浴びせる,0.7
novelty,1264,希望,Xが満ちる,0.7
novelty,1264,恐怖,Xが湧く,0.7
novelty,1264,情報,Xを汲み取る,0.7
novelty,1264,感情,Xに浸る,0.7
novelty,1264,感情,Xが湧く,0.7
novelty,1264,憎悪,Xが渦巻く,0.7
novelty,1264,気持ち,Xが溢れる,0.7
novelty,1264,水,Xに漬かる,0.7
novelty,1264,油,Xを注ぐ,0.7
novelty,1264,泥,Xを撒き散らす,0.7
novelty,1264,言葉,Xを汲み取る,0.7
novelty,1279,におい,Xが漏れる,0.6
novelty,1279,不満,Xが溢れる,0.6
novelty,1279,嫉妬,Xが溢れる,0.6
novelty,1279,恐怖,Xが渦巻く,0.6
